open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1650196800000,40454.6,40574.1,40164.0,40430.7,31384.873,1650211199999,1267685496.01895,307229,15804.622,638482268.73697,0
1650211200000,40430.6,40461.8,39768.0,40357.8,44606.041,1650225599999,1790845596.02439,415882,21163.692,849895826.36908,0
1650225600000,40357.9,40437.3,39510.0,39649.1,48478.957,1650239999999,1937247785.94998,464269,22347.438,893221824.9747,0
1650240000000,39649.1,39870.0,39550.0,39788.4,24145.388,1650254399999,959229723.15358,256542,12441.939,494325952.35856,0
1650254400000,39788.3,39826.7,38465.7,38902.1,78716.662,1650268799999,3065758891.65938,719217,35604.45,1386122332.52436,0
1650268800000,38902.2,39099.0,38780.0,38975.3,31897.029,1650283199999,1242455219.23032,317764,16785.427,653888368.55162,0
1650283200000,38975.4,39600.0,38975.3,39239.2,67980.812,1650297599999,2673607150.27412,635199,34949.233,1374748162.06254,0
1650297600000,39239.2,41310.0,39022.1,40670.4,120338.235,1650311999999,4838670931.45641,1057146,63459.872,2551026675.57149,0
1650312000000,40670.4,41094.0,40607.1,40785.6,39357.193,1650326399999,1606112996.96468,401591,20280.782,827757554.57362,0
1650326400000,40785.7,41306.0,40575.0,40683.2,37223.733,1650340799999,1520712770.24365,363235,19113.227,781053152.38425,0
1650340800000,40683.2,40873.7,40543.7,40671.6,19436.105,1650355199999,791205930.74569,222290,9634.901,392247490.3453,0
1650355200000,40671.6,41044.0,40550.0,40661.5,28292.543,1650369599999,1152675928.71913,306816,14580.494,594183285.62461,0
1650369600000,40661.5,41788.0,40629.6,41433.3,81780.723,1650383999999,3376765010.71552,814057,42304.938,1746730740.33971,0
1650384000000,41432.1,41530.6,41143.7,41400.1,28934.136,1650398399999,1196768867.59561,341544,14502.892,599925964.80808,0
1650398400000,41400.0,41524.5,41187.3,41472.9,18737.031,1650412799999,774582262.64052,224726,9821.926,406082660.41519,0
1650412800000,41472.9,41528.7,41211.6,41372.6,15643.503,1650427199999,646771040.3697,198991,7731.676,319662166.73382,0
1650427200000,41372.5,41639.9,41250.0,41325.6,22115.177,1650441599999,915270256.0058,251105,11264.906,466274773.94443,0
1650441600000,41325.6,42166.8,41281.7,42070.8,56941.934,1650455999999,2378000923.04776,578986,29721.979,1241536221.71557,0
1650456000000,42070.7,42160.0,41037.3,41247.1,84586.898,1650470399999,3519914711.27981,849891,40375.128,1680257756.33362,0
1650470400000,41247.0,41444.0,40800.0,41177.6,51498.554,1650484799999,2119906238.54774,524860,25651.891,1056219406.09929,0
1650484800000,41177.5,41660.0,41118.2,41327.7,26596.361,1650499199999,1100799661.32352,328063,13760.319,569560372.22806,0
1650499200000,41326.0,41768.0,41292.0,41673.9,22093.892,1650513599999,918384821.89589,270136,11682.359,485596899.22138,0
1650513600000,41673.9,41940.0,41398.0,41833.7,26747.921,1650527999999,1112787326.67753,315250,13438.41,559237854.01872,0
1650528000000,41833.7,42700.0,41716.4,42418.0,80675.975,1650542399999,3401303767.31885,841954,43484.119,1833851969.71708,0
1650542400000,42418.0,42966.0,42100.0,42129.2,88503.323,1650556799999,3767239444.14625,949895,44327.965,1887438797.19093,0
1650556800000,42129.2,42171.9,41204.0,41209.9,83638.792,1650571199999,3485102512.8932,916054,40314.472,1680138731.59327,0
1650571200000,41208.6,41306.8,39630.0,40449.8,91490.053,1650585599999,3709898376.62723,1007206,42234.682,1713067481.26674,0
1650585600000,40449.7,40647.2,40200.7,40470.4,37718.237,1650599999999,1525285253.77461,433974,18203.336,736272485.68925,0
1650600000000,40470.5,40786.1,40264.6,40687.1,38209.33,1650614399999,1550109249.29178,443911,18391.691,746356912.95212,0
1650614400000,40687.1,40760.0,40111.0,40558.0,42201.25,1650628799999,1705206050.29088,495411,20107.012,812551374.1148,0
1650628800000,40558.1,40631.4,39300.1,39414.6,105294.481,1650643199999,4209882761.74896,1122641,50500.623,2020119444.32558,0
1650643200000,39414.5,39760.8,39133.0,39482.6,64193.064,1650657599999,2531190186.95373,749991,32140.217,1267527307.42648,0
1650657600000,39482.6,39799.0,39377.8,39674.2,27319.391,1650671999999,1081725603.58397,332644,13901.067,550499587.3213,0
1650672000000,39674.3,39845.0,39371.3,39438.7,20340.094,1650686399999,804878287.87013,272185,9431.008,373287968.73189,0
1650686400000,39439.8,39656.7,39259.0,39578.2,19881.618,1650700799999,785175158.93212,254899,10028.575,396165575.25498,0
1650700800000,39578.2,39667.6,39469.6,39583.2,15741.46,1650715199999,623038040.02422,206076,7760.929,307194784.19943,0
1650715200000,39583.3,39797.9,39506.2,39759.9,23388.862,1650729599999,928232785.68619,291211,11945.927,474130387.97273,0
1650729600000,39759.9,40000.0,39630.0,39734.9,22873.032,1650743999999,910222559.25725,298645,11428.342,454865932.86353,0
1650744000000,39734.8,39937.3,39275.5,39415.1,22821.751,1650758399999,904692660.33919,279687,9789.965,388137522.41422,0
1650758400000,39413.8,39800.0,39384.4,39750.1,21686.005,1650772799999,858529672.39278,263534,11547.013,457181188.6858,0
1650772800000,39750.1,39789.8,39602.8,39725.7,12268.867,1650787199999,487102434.76811,148639,5967.726,236949447.50434,0
1650787200000,39725.7,39777.0,39524.1,39591.2,15957.447,1650801599999,632897878.94805,204143,7579.609,300636863.57684,0
1650801600000,39591.3,39930.6,39320.0,39640.0,46663.58,1650815999999,1848015568.13928,484457,23650.296,936837371.47446,0
1650816000000,39639.9,39786.0,38884.1,39675.9,60310.872,1650830399999,2376884451.34164,590262,29330.973,1156345572.33521,0
1650830400000,39675.9,39750.0,39401.7,39433.4,23484.991,1650844799999,929008706.0841,253445,10966.09,433792181.24501,0
1650844800000,39433.4,39488.8,38620.0,39226.2,62235.335,1650859199999,2429104012.97999,638586,30902.778,1206310369.97996,0
1650859200000,39226.1,39231.0,38111.0,38437.2,70508.172,1650873599999,2727502915.95722,678505,33103.837,1280841661.42283,0
1650873600000,38437.2,38940.0,38170.0,38810.6,63612.89,1650887999999,2452542967.75609,642125,32221.629,1242669528.39279,0
1650888000000,38810.6,39429.7,38604.1,38967.4,110655.76,1650902399999,4316110390.13384,1022733,54325.709,2119273938.74866,0
1650902400000,38967.4,40390.0,38900.0,40204.0,105046.14,1650916799999,4173836746.92221,994213,55875.636,2219933169.34851,0
1650916800000,40204.0,40650.0,40026.8,40411.0,36819.596,1650931199999,1483408264.01259,423713,19122.155,770578502.26493,0
1650931200000,40411.0,40800.0,40366.1,40520.0,31726.344,1650945599999,1285720719.67315,358272,16391.59,664418795.81515,0
1650945600000,40520.0,40687.9,40354.2,40573.2,26866.442,1650959999999,1089396583.74469,309913,13176.481,534348203.66369,0
1650960000000,40573.1,40799.0,40200.0,40452.2,36332.152,1650974399999,1470191847.34463,405147,17775.997,719504411.11455,0
1650974400000,40452.3,40628.6,38530.2,38546.9,144252.423,1650988799999,5710532641.12031,1286484,68165.346,2700547037.04965,0
1650988800000,38547.0,38855.0,37782.2,38250.8,144520.941,1651003199999,5546099162.80072,1312609,70191.505,2694850619.59413,0
1651003200000,38250.6,38439.0,37671.8,38093.7,69433.896,1651017599999,2643722569.34424,711636,33729.795,1284540233.13502,0
1651017600000,38093.7,38460.8,37844.5,38324.9,32985.371,1651031999999,1260911764.0908,370152,16338.274,624632512.89565,0
1651032000000,38324.8,39070.0,38282.2,39064.8,39998.148,1651046399999,1544237413.96522,411645,21539.689,831966093.57123,0
1651046400000,39070.0,39215.7,38614.3,38998.5,81545.943,1651060799999,3176121090.95875,744168,39728.21,1547732717.68794,0
1651060800000,38998.5,39470.0,38402.0,38990.3,135632.996,1651075199999,5277532364.89334,1191146,69363.25,2699637961.39287,0
1651075200000,38990.3,39296.0,38650.0,38836.8,62748.903,1651089599999,2447927830.6703,633713,31347.508,1223012578.6697,0
1651089600000,38837.8,39393.9,38810.1,39209.0,32734.004,1651103999999,1280713662.79265,375674,16465.724,644313544.82576,0
1651104000000,39209.0,39690.0,39127.0,39332.9,43229.672,1651118399999,1702680907.22521,434211,22496.388,886276037.2496,0
1651118400000,39333.0,39646.0,39200.5,39365.0,28178.268,1651132799999,1109800159.37324,296057,13964.424,550146230.16356,0
1651132800000,39365.0,39878.0,39340.0,39666.7,46692.623,1651147199999,1852117446.20843,477515,24427.554,969092177.06331,0
1651147200000,39666.6,40334.0,38861.8,39428.2,170791.947,1651161599999,6743632006.59597,1445679,87086.821,3439386153.35401,0
1651161600000,39428.1,40376.6,39301.1,39973.2,83320.484,1651175999999,3328172618.96581,832300,43171.849,1724537646.44785,0
1651176000000,39974.7,40215.6,39597.4,39732.5,41330.414,1651190399999,1647164635.939,443223,21340.758,850637410.92249,0
1651190400000,39732.5,39924.8,39249.6,39528.2,33566.822,1651204799999,1330423206.98075,360627,16247.81,644187845.80992,0
1651204800000,39528.2,39646.6,39360.0,39583.9,25990.175,1651219199999,1026872636.43782,290575,13237.208,523109739.65633,0
1651219200000,39584.0,39619.5,38586.7,38737.7,63221.924,1651233599999,2468227812.19076,634923,29304.813,1144068550.03828,0
1651233600000,38737.8,39388.0,38612.0,38988.1,84207.712,1651247999999,3283937290.46785,808353,42878.716,1672626662.99136,0
1651248000000,38988.0,39073.5,38160.0,38314.2,77897.928,1651262399999,3002116855.90991,726065,36717.286,1415300895.94359,0
1651262400000,38315.2,38645.5,38284.0,38572.2,23231.814,1651276799999,894476814.69464,286151,11609.87,447029563.88986,0
1651276800000,38572.2,38782.6,38530.0,38641.5,21437.764,1651291199999,828663038.90315,234592,11493.045,444324741.64367,0
1651291200000,38641.4,38765.0,38471.6,38634.9,15931.255,1651305599999,615393206.79881,195233,7678.803,296653837.96424,0
1651305600000,38634.9,38678.8,38514.0,38564.9,17060.919,1651319999999,658326580.45269,188898,8261.534,318811346.2229,0
1651320000000,38564.9,38625.0,38135.0,38439.9,45274.679,1651334399999,1739098722.32226,467466,21436.024,823544073.10082,0
1651334400000,38439.8,38587.4,38180.0,38447.7,29622.994,1651348799999,1136354783.49733,363770,14982.359,574715312.32192,0
1651348800000,38447.8,38447.8,37550.0,37614.5,52482.771,1651363199999,1990253844.30796,587538,23459.519,889743650.50949,0
1651363200000,37614.4,38057.1,37350.0,38021.2,53051.764,1651377599999,2002852875.44002,580109,26259.099,991832259.24445,0
1651377600000,38021.3,38159.0,37868.8,37944.1,21135.285,1651391999999,803132526.75255,265943,10455.778,397344536.43549,0
1651392000000,37944.0,38084.9,37834.2,37922.1,18692.953,1651406399999,709875223.10476,261099,9552.655,362808964.22208,0
1651406400000,37922.0,38680.6,37812.0,38470.2,43973.391,1651420799999,1677653806.99886,433525,23624.107,901488192.03439,0
1651420800000,38470.4,38666.0,37713.8,37790.0,54591.569,1651435199999,2086323239.3998,582391,26388.205,1008850933.35549,0
1651435200000,37789.9,38600.0,37625.0,38440.5,45104.5,1651449599999,1724872986.96458,498551,23210.739,887729758.50103,0
1651449600000,38440.2,38809.0,38340.0,38653.7,35971.297,1651463999999,1388129511.78312,381621,18321.082,707084458.76967,0
1651464000000,38653.6,39155.0,38572.8,38869.6,43496.716,1651478399999,1692891283.07973,458224,23501.808,914756237.92225,0
1651478400000,38869.6,39073.0,38460.0,38516.0,45329.458,1651492799999,1757573327.9891,489917,22451.833,870847707.43685,0
1651492800000,38515.9,39222.0,38218.0,38692.1,105912.341,1651507199999,4103959063.28054,1056340,54485.522,2111769774.09764,0
1651507200000,38692.2,38877.0,38032.2,38551.9,72610.928,1651521599999,2788382019.3558,777904,35601.218,1367567332.37963,0
1651521600000,38552.0,38911.6,38267.3,38525.6,33524.625,1651535999999,1293384758.11761,357796,16964.705,654615854.18557,0
1651536000000,38525.5,38674.7,38315.1,38522.7,27785.974,1651550399999,1069162330.29798,309026,14664.283,564330745.22442,0
1651550400000,38522.6,38577.0,38386.6,38553.1,19824.995,1651564799999,763156268.02449,233257,9947.37,382951036.40048,0
1651564800000,38553.0,38659.7,38250.0,38561.9,31656.97,1651579199999,1218351199.12446,339072,15412.141,593274258.46314,0
1651579200000,38561.9,38612.9,38126.0,38327.3,55595.245,1651593599999,2131706941.36511,577217,26775.736,1026887010.60251,0
1651593600000,38327.2,38397.0,37500.1,37707.3,77026.729,1651607999999,2916569026.36227,818424,35028.943,1326357393.67378,0
1651608000000,37707.3,38040.0,37515.1,37712.9,37096.309,1651622399999,1399952617.42866,421671,18571.329,700928622.23452,0
1651622400000,37713.0,38100.0,37655.2,37996.2,25725.367,1651636799999,975318848.52106,279123,12546.743,475680976.71048,0
1651636800000,37996.3,38770.0,37923.7,38673.1,49227.772,1651651199999,1886941155.29092,486543,27225.206,1044033058.70967,0
1651651200000,38673.1,39091.1,38643.8,38987.5,70896.667,1651665599999,2757918690.20896,698844,36598.298,1423902707.91486,0
1651665600000,38987.5,39200.0,38650.0,38969.0,73704.545,1651679999999,2866392551.77522,742861,38077.457,1481117772.44642,0
1651680000000,38969.1,40071.7,38600.0,39855.2,175250.153,1651694399999,6879064724.63563,1583454,89452.994,3512481410.60594,0
1651694400000,39855.2,39937.9,39608.1,39684.0,29694.314,1651708799999,1180786764.33691,343121,15010.055,596928873.0398,0
1651708800000,39684.1,39794.0,39550.3,39731.4,22124.848,1651723199999,877913444.88492,261498,10868.799,431318943.19223,0
1651723200000,39731.3,39845.0,39515.8,39585.4,22147.53,1651737599999,877919938.46779,257176,11085.06,439476747.42739,0
1651737600000,39585.4,39636.0,39410.0,39499.0,25671.699,1651751999999,1014553190.26759,294770,12286.356,485619529.4851,0
1651752000000,39499.0,39550.0,35535.1,36886.4,242107.223,1651766399999,9161055726.57966,2078602,110247.258,4170664356.24606,0
1651766400000,36886.5,37332.3,35388.0,36284.0,186123.835,1651780799999,6783833759.47855,1680764,88051.774,3211549171.90136,0
1651780800000,36281.3,36589.5,36107.1,36534.7,49033.865,1651795199999,1783421633.27597,497337,24839.351,903666951.29188,0
1651795200000,36533.7,36679.3,36128.8,36441.4,33726.308,1651809599999,1227328378.34183,336972,15952.878,580607362.39584,0
1651809600000,36442.5,36535.9,35800.0,36359.3,48495.881,1651823999999,1756315544.6751,431260,23473.536,850162250.56183,0
1651824000000,36359.3,36510.8,35550.0,35766.0,78237.25,1651838399999,2819680221.97608,752701,37857.433,1364686381.34571,0
1651838400000,35765.9,36426.4,35200.0,35989.1,187779.732,1651852799999,6735941349.79505,1658737,94492.548,3390785404.43713,0
1651852800000,35989.1,36234.6,35800.0,35980.3,61135.759,1651867199999,2201377506.12498,584563,29766.323,1072094670.35867,0
1651867200000,35981.5,36099.0,35843.8,35995.3,22604.31,1651881599999,813194184.91947,234082,10929.367,393162375.50448,0
1651881600000,35995.2,36044.7,35730.0,35796.1,19443.036,1651895999999,698290460.10497,204425,8848.438,317827174.18219,0
1651896000000,35796.1,35937.0,35702.9,35900.0,21211.6,1651910399999,759906787.52304,241629,11527.825,413025283.17438,0
1651910400000,35900.0,36138.0,35860.6,36042.3,21843.962,1651924799999,786596585.01231,262713,11623.831,418598590.68741,0
1651924800000,36042.3,36079.2,35840.2,35947.1,21134.147,1651939199999,759759129.4687,246129,10141.03,364590353.62909,0
1651939200000,35947.1,35986.9,35831.6,35858.4,13519.464,1651953599999,485433071.27592,209394,6587.391,236538071.78711,0
1651953600000,35858.3,35858.3,34700.0,35466.7,103112.624,1651967999999,3640613885.06442,1047875,47629.98,1682210571.08815,0
1651968000000,35466.7,35504.0,34150.0,34475.7,117058.276,1651982399999,4063959216.25711,1109908,56285.085,1954568428.42636,0
1651982400000,34475.7,34957.6,34316.9,34593.0,49870.222,1651996799999,1726185385.76139,593954,24511.504,848529187.77933,0
1651996800000,34592.9,34872.8,34500.0,34781.2,33011.382,1652011199999,1144141255.86238,451516,17314.618,600312191.07924,0
1652011200000,34780.5,34842.7,34256.5,34360.6,56965.243,1652025599999,1966039862.50685,646829,27193.028,938629958.14601,0
1652025600000,34360.6,34765.0,33665.0,34585.5,122422.882,1652039999999,4182008703.99897,1144422,61190.016,2091664162.85153,0
1652040000000,34585.5,34636.5,33870.0,34032.0,47544.579,1652054399999,1628242921.12056,570341,22828.626,781835759.99163,0
1652054400000,34032.1,34243.3,33255.0,33567.0,82584.636,1652068799999,2783102504.7978,874952,38982.832,1314313157.09155,0
1652068800000,33567.0,33842.9,33327.7,33509.7,51110.977,1652083199999,1716578843.24162,599550,25724.061,864106036.40567,0
1652083200000,33509.7,33789.2,32620.0,33107.9,157966.313,1652097599999,5236166155.31071,1379060,76153.595,2525276456.87126,0
1652097600000,33108.0,33435.3,32044.0,32339.9,205646.254,1652111999999,6729575281.92048,1726090,101078.462,3309382399.78086,0
1652112000000,32340.0,32599.3,30300.0,30923.8,370990.762,1652126399999,11585677807.58703,2863677,182957.434,5713942511.3762,0
1652126400000,30930.2,31888.5,30003.6,30056.6,210480.77,1652140799999,6533984425.55604,1741450,104752.122,3253812128.44436,0
1652140800000,30056.0,31488.0,29701.4,30640.9,193239.648,1652155199999,5921012967.31987,1706595,99997.419,3065020663.14576,0
1652155200000,30640.8,32650.0,30591.8,31603.1,160984.632,1652169599999,5118093419.09005,1445154,84318.386,2680304672.17609,0
1652169600000,31602.8,32035.1,31231.0,31623.1,111076.978,1652183999999,3508949005.0695,1065571,55559.911,1755606548.79812,0
1652184000000,31623.1,32387.4,30828.1,31314.3,188046.309,1652198399999,5940898654.38616,1749724,95596.44,3021273344.08312,0
1652198400000,31314.3,31788.0,30949.8,31318.0,89761.771,1652212799999,2820319036.27171,973479,45385.165,1426307003.84371,0
1652212800000,31318.0,31346.4,30129.6,31002.1,120069.623,1652227199999,3693519240.85467,1093062,60240.143,1853355277.88499,0
1652227200000,31002.1,31682.0,30612.2,31190.0,74659.367,1652241599999,2326642640.46096,786804,37380.527,1165155247.23367,0
1652241600000,31190.0,31908.8,30188.0,30598.9,120154.604,1652255999999,3719748767.82041,1105191,59968.802,1857323061.18917,0
1652256000000,30598.9,32197.6,30366.5,31517.1,143866.722,1652270399999,4518644060.46645,1311624,75287.015,2365289676.92109,0
1652270400000,31517.1,32067.9,29000.0,30971.3,384537.729,1652284799999,11749878861.84316,3142144,191548.572,5854693539.7396,0
1652284800000,30971.4,31129.9,29156.5,29360.5,178618.81,1652299199999,5363860720.53596,1656123,88312.749,2652600389.50193,0
1652299200000,29360.5,29655.0,27651.0,29074.7,200038.74,1652313599999,5753884553.54387,1993692,97303.807,2800874804.47906,0
1652313600000,29077.9,30257.0,28333.0,28380.9,129993.771,1652327999999,3804347918.71945,1287105,65820.134,1927516747.38048,0
1652328000000,28380.8,28600.0,26631.0,28151.9,277899.131,1652342399999,7650558957.87022,2748101,136828.856,3768940338.10166,0
1652342400000,28151.4,29269.0,27450.0,28460.5,156759.38,1652356799999,4432928028.0453,1647672,81187.272,2297107393.83447,0
1652356800000,28460.5,29799.0,27888.8,29015.1,190330.787,1652371199999,5467591581.3107,1802508,97278.796,2796156580.1535,0
1652371200000,29015.0,29959.8,28161.3,28622.7,140723.741,1652385599999,4085584816.4655,1309088,70603.834,2051050399.84786,0
1652385600000,28622.2,29299.8,27968.6,29020.7,68768.779,1652399999999,1971602652.17043,750713,35235.098,1010879584.7589,0
1652400000000,29020.8,30796.0,28730.4,30564.3,110267.016,1652414399999,3292505550.40608,1046927,58427.736,1744985758.65474,0
1652414400000,30564.4,31072.6,30153.0,30172.3,76486.077,1652428799999,2336589737.19876,862536,39110.91,1195446258.29527,0
1652428800000,30172.4,30755.1,30160.6,30650.5,67835.381,1652443199999,2062876693.03237,750407,35411.733,1077096299.59357,0
1652443200000,30652.1,31020.0,30200.0,30327.4,95355.476,1652457599999,2921973185.96411,1092479,47509.478,1456549128.52895,0
1652457600000,30327.5,30516.3,29369.7,30076.0,108752.998,1652471999999,3254149039.68941,1175015,54037.508,1617278006.87422,0
1652472000000,30076.0,30132.7,29180.1,29274.3,48923.157,1652486399999,1453346438.82882,579645,22941.934,681863245.7535,0
1652486400000,29274.2,29799.9,29209.8,29563.4,40050.66,1652500799999,1183526354.92899,500647,20247.942,598404498.94138,0
1652500800000,29563.4,29600.0,29203.3,29414.1,31048.855,1652515199999,913614410.20171,434133,15563.368,458045574.12623,0
1652515200000,29414.0,29589.0,28812.4,29065.0,52594.926,1652529599999,1536652411.40894,629820,26123.014,763455293.05231,0
1652529600000,29065.3,29249.9,28644.0,28812.6,57131.969,1652543999999,1652090799.14595,694214,28191.176,815350917.84303,0
1652544000000,28812.5,29934.7,28602.3,29325.8,84282.613,1652558399999,2476902423.18304,883482,43382.09,1275176600.06053,0
1652558400000,29325.8,30352.2,29271.2,30079.8,50647.872,1652572799999,1510837286.41598,614683,26678.034,796099009.22782,0
1652572800000,30079.5,30262.7,29533.1,29715.9,38849.805,1652587199999,1161172765.09633,463856,18620.363,556769424.84783,0
1652587200000,29716.0,30050.0,29448.0,29811.6,37827.052,1652601599999,1126298277.5443,443816,19431.867,578728169.89145,0
1652601600000,29811.5,30321.9,29525.1,30224.8,51358.098,1652615999999,1533767235.17762,596634,26977.173,806004457.41024,0
1652616000000,30225.9,30555.0,29747.6,30003.5,76900.44,1652630399999,2318492782.39947,823108,38398.809,1157951348.4018,0
1652630400000,30003.4,30500.0,29919.5,30452.2,48951.78,1652644799999,1477316779.29249,568633,26179.34,790183371.81008,0
1652644800000,30452.1,31462.0,30346.4,31324.4,82885.964,1652659199999,2572009656.17155,842847,44403.525,1377939492.22819,0
1652659200000,31324.3,31327.4,30201.0,30315.0,55931.697,1652673599999,1716899984.73421,629281,25800.191,791985307.68953,0
1652673600000,30314.9,30461.3,29280.0,29572.8,90895.415,1652687999999,2711115364.3703,894093,43439.33,1295474502.42681,0
1652688000000,29572.7,30196.1,29417.3,29937.5,81539.021,1652702399999,2430919843.67598,806218,40974.911,1221946872.98669,0
1652702400000,29939.6,30288.0,29309.5,29663.1,133342.385,1652716799999,3964527298.66447,1215932,66177.527,1967885715.18415,0
1652716800000,29663.1,29980.3,29052.3,29564.3,93245.148,1652731199999,2757649030.05759,868049,44699.317,1322562989.27673,0
1652731200000,29564.3,30257.0,29530.0,29866.7,52289.5,1652745599999,1567212678.84562,600439,27264.411,817052039.2648,0
1652745600000,29866.4,30500.0,29750.1,30341.6,53785.837,1652759999999,1619330154.06742,583889,28224.111,850005505.61217,0
1652760000000,30341.6,30576.4,30223.0,30394.3,41165.689,1652774399999,1251035538.06337,466102,20804.692,632364880.28196,0
1652774400000,30394.2,30794.0,30258.3,30302.0,57387.036,1652788799999,1751326145.60567,594521,28385.551,866440448.14578,0
1652788800000,30302.0,30739.3,29928.0,30130.7,97153.144,1652803199999,2945773009.62247,929150,48649.018,1475408761.95969,0
1652803200000,30130.7,30300.0,29420.0,30081.2,107114.574,1652817599999,3207538437.08957,1019767,52196.233,1563330004.56263,0
1652817600000,30081.2,30684.8,30027.0,30437.0,42018.239,1652831999999,1275563741.95368,489706,22071.104,670010238.69256,0
1652832000000,30437.0,30700.0,29700.0,29815.2,55307.323,1652846399999,1669806148.49348,552837,26230.485,792217506.68532,0
1652846400000,29815.3,30080.7,29633.4,29893.7,49436.063,1652860799999,1476267970.73283,528994,25105.045,749814754.51274,0
1652860800000,29893.7,30038.2,29724.0,29818.1,43024.315,1652875199999,1285205059.7452,469828,21392.311,639123670.20168,0
1652875200000,29818.1,29890.0,28850.0,28971.9,121263.956,1652889599999,3557341259.01528,1104049,58003.585,1701767391.55705,0
1652889600000,28971.9,29534.4,28726.7,29257.6,97700.501,1652903999999,2842181726.672,903774,50130.861,1458900029.97667,0
1652904000000,29257.5,29395.2,28629.6,28700.6,59968.299,1652918399999,1741099121.61592,613199,28217.589,819578740.74808,0
1652918400000,28700.6,29339.5,28670.5,29179.6,61412.793,1652932799999,1781057011.00587,608582,31797.92,922113531.48986,0
1652932800000,29179.5,29438.0,29014.2,29181.9,40690.292,1652947199999,1187510211.79842,444480,19921.026,581495457.6051,0
1652947200000,29182.0,29525.1,28838.8,29482.2,67650.277,1652961599999,1971423074.15163,688123,36016.216,1049937142.2552,0
1652961600000,29482.2,30550.0,29345.0,30386.4,154452.064,1652975999999,4608527112.14411,1365039,82316.265,2456779586.9565,0
1652976000000,30386.4,30446.5,29953.2,29959.2,83371.963,1652990399999,2516215966.13608,799772,41115.416,1240904230.95337,0
1652990400000,29959.3,30492.0,29932.0,30319.9,41279.335,1653004799999,1248308900.5379,478136,21916.301,662711190.93683,0
1653004800000,30319.9,30784.4,30121.4,30172.6,58522.199,1653019199999,1778292837.53459,587778,29537.428,897695984.34367,0
1653019200000,30172.5,30360.0,29839.3,30251.5,53881.596,1653033599999,1621412248.38341,543638,27166.023,817621137.11843,0
1653033600000,30251.6,30540.0,30105.8,30412.5,56094.454,1653047999999,1700598609.06619,555944,28016.395,849486146.97813,0
1653048000000,30412.4,30448.9,29058.5,29142.0,153032.453,1653062399999,4551804243.44205,1252212,73505.545,2186393659.51729,0
1653062400000,29141.4,29338.0,28702.0,29271.7,125748.866,1653076799999,3641602584.91024,1045092,60346.189,1748206113.04944,0
1653076800000,29269.5,29380.0,29110.0,29188.9,38159.603,1653091199999,1115752058.56644,411962,18548.711,542423667.81974,0
1653091200000,29188.9,29331.7,28927.0,29246.8,31974.304,1653105599999,932288822.3436,370581,15389.397,448801893.98945,0
1653105600000,29246.7,29555.0,29187.4,29411.1,30205.379,1653119999999,886577145.63601,355547,16411.611,481794293.67324,0
1653120000000,29411.1,29466.4,29131.8,29272.0,35202.23,1653134399999,1031823802.58795,385938,17176.336,503566094.13281,0
1653134400000,29271.9,29650.0,29167.1,29531.5,50185.967,1653148799999,1473763242.94152,472237,26247.954,771047204.5123,0
1653148800000,29531.4,29646.0,29375.9,29452.2,34685.962,1653163199999,1023093371.65979,359564,17179.293,506757246.5471,0
1653163200000,29452.2,29515.0,29295.5,29427.4,20550.247,1653177599999,604284356.86826,235763,10120.605,297638457.56306,0
1653177600000,29427.4,29537.5,29308.3,29343.9,19324.922,1653191999999,568615060.95655,213645,8797.105,258900359.12973,0
1653192000000,29343.8,29446.6,29223.6,29430.1,18871.105,1653206399999,553809021.48218,206297,9868.371,289655429.91472,0
1653206400000,29430.1,30330.0,29400.0,29891.1,106993.651,1653220799999,3205191503.82682,832611,57046.41,1708379633.26063,0
1653220800000,29891.1,30236.0,29664.6,29834.8,65218.648,1653235199999,1955042086.90585,581638,31775.31,952567603.16267,0
1653235200000,29834.8,30181.6,29730.6,29932.7,41970.625,1653249599999,1257230571.62246,412208,21419.626,641718183.42922,0
1653249600000,29932.7,30500.0,29900.0,30284.0,44737.489,1653263999999,1352290011.60089,453418,22970.953,694386011.34149,0
1653264000000,30284.0,30450.0,30040.1,30165.3,33480.228,1653278399999,1011448528.20498,356784,16796.473,507501073.57286,0
1653278400000,30165.2,30658.0,30100.0,30446.7,53478.268,1653292799999,1626819607.8818,519469,28419.678,864591618.69354,0
1653292800000,30446.8,30620.0,30271.2,30393.8,55361.212,1653307199999,1684610334.00736,534933,27642.169,841254461.95737,0
1653307200000,30393.8,30624.9,29907.2,30358.8,119952.262,1653321599999,3636176674.19704,1017282,58807.397,1783273694.51823,0
1653321600000,30358.8,30531.8,29050.0,29062.8,127047.223,1653335999999,3778722813.23771,1040157,58526.614,1741645728.78765,0
1653336000000,29062.6,29470.0,28840.7,29097.7,86401.557,1653350399999,2521682885.32599,765973,41287.66,1205282566.06089,0
1653350400000,29097.8,29318.5,29040.0,29288.2,32491.136,1653364799999,948741582.09912,359393,16216.109,473546957.9899,0
1653364800000,29288.1,29431.6,29229.4,29387.3,32242.468,1653379199999,946196809.85222,333093,16287.3,478030347.83766,0
1653379200000,29387.3,29420.0,29100.8,29280.4,44269.441,1653393599999,1296093771.31137,465291,21876.618,640561486.8631,0
1653393600000,29280.3,29672.0,28637.6,29373.9,148995.37,1653407999999,4333656127.77864,1198670,74131.038,2157087864.10535,0
