open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
1643760000000,38694.59,38855.92,38374.78,38552.87,3300.89167,1643774399999,127323255.7839572,102308,1605.67066,61938694.5154674,0
1643774400000,38552.87,38555.33,38196.42,38284.69,3743.58713,1643788799999,143673862.9853753,107237,1929.20511,74050552.1625784,0
1643788800000,38282.14,38597.95,38225.0,38490.0,3440.8378,1643803199999,132319628.2078279,113525,1731.53384,66587487.0477177,0
1643803200000,38490.0,38773.41,37361.49,37429.78,10461.69509,1643817599999,397371727.78460085,235055,4968.61238,188827168.89538312,0
1643817600000,37429.78,37674.34,37066.66,37566.56,6853.10313,1643831999999,256016978.2252144,164530,3387.95187,126569240.2704319,0
1643832000000,37566.56,37662.14,36586.95,36896.36,7994.56648,1643846399999,296388495.9906256,185250,3628.46301,134559964.808339,0
1643846400000,36896.37,37049.65,36720.01,36820.83,4617.34607,1643860799999,170321344.4797598,129588,2241.02972,82667492.0561946,0
1643860800000,36822.5,37093.03,36780.04,37024.16,4603.39848,1643875199999,170122128.4691324,114362,2441.40714,90227202.5817663,0
1643875200000,37024.16,37106.91,36250.73,36785.0,6375.43998,1643889599999,233593241.8467782,158902,3128.71047,114619940.4772457,0
1643889600000,36785.0,36976.89,36250.0,36910.05,6871.90736,1643903999999,251818196.244979,182299,3561.83475,130533036.5090777,0
1643904000000,36910.06,37104.6,36449.43,36551.7,4410.35527,1643918399999,162104381.2027211,127835,2294.56239,84354154.5677809,0
1643918400000,36551.71,37387.0,36270.0,37311.61,5202.66283,1643932799999,191543546.41325593,135975,2800.55786,103128667.3895936,0
1643932800000,37311.98,37445.5,37026.73,37297.62,5055.04806,1643947199999,188255597.8305252,116454,2370.18708,88271059.6342684,0
1643947200000,37297.61,38222.0,37245.0,37869.31,8027.55596,1643961599999,302737366.0011175,159155,3916.20742,147702935.0251092,0
1643961600000,37869.31,38236.08,37763.74,37810.0,5816.12565,1643975999999,220712964.7799092,131939,2852.31411,108240534.554491,0
1643976000000,37810.0,39819.91,37290.2,39490.87,20274.09013,1643990399999,782760439.9573861,409818,10699.41376,413209095.9595931,0
1643990400000,39490.88,40877.0,39442.89,40727.91,17077.62952,1644004799999,687022738.9828429,347705,8667.7024,348716085.41036487,0
1644004800000,40727.92,41772.33,40382.84,41574.25,8453.50942,1644019199999,345083454.5065042,215653,4547.84191,185813730.975173,0
1644019200000,41571.7,41913.69,41173.36,41447.85,8208.78852,1644033599999,340714997.4885496,210007,4073.96351,169119894.425251,0
1644033600000,41447.85,41748.18,41369.69,41379.99,4611.24918,1644047999999,191411607.37853447,166511,2349.80704,97541637.8725745,0
1644048000000,41379.99,41669.0,41099.92,41430.0,5220.42031,1644062399999,216389237.37503913,149508,2548.77534,105656582.8989186,0
1644062400000,41430.0,41899.54,41326.17,41761.85,6016.92671,1644076799999,249973997.1588514,186220,3311.01188,137523264.4459337,0
1644076800000,41761.87,41854.81,40843.01,41544.9,5915.46066,1644091199999,244900819.0667335,197443,3000.69733,124213191.0336773,0
1644091200000,41544.9,41771.85,41349.81,41382.59,2559.49834,1644105599999,106414857.4623284,96663,1281.83092,53298284.1490647,0
1644105600000,41382.6,41640.0,41340.35,41444.04,2064.25705,1644119999999,85703937.3274859,97152,974.2757,40448504.9581969,0
1644120000000,41444.03,41714.18,41305.29,41612.33,2267.93171,1644134399999,94127686.9382392,95608,1144.79622,47517719.3809276,0
1644134400000,41612.32,41700.01,41444.0,41522.0,2030.31116,1644148799999,84436723.9441065,93893,962.751,40043988.6569678,0
1644148800000,41522.0,42168.0,41116.56,41519.49,7364.57563,1644163199999,306205058.7839468,213574,3897.43112,162155791.4990586,0
1644163200000,41519.48,41747.4,41417.23,41717.94,2735.98951,1644177599999,113821542.9707969,109749,1321.50043,54981605.5487142,0
1644177600000,41717.93,42656.0,41478.86,42380.87,5942.10198,1644191999999,249873852.91553992,178315,3245.63641,136504904.327967,0
1644192000000,42380.87,42944.2,41645.85,42818.99,9921.46732,1644206399999,419318531.8162041,311197,4502.40491,190318985.98472807,0
1644206400000,42819.0,43000.0,42551.96,42723.92,5908.75547,1644220799999,252698504.1883206,161529,3097.42436,132482495.9883787,0
1644220800000,42723.91,42767.69,42234.09,42720.03,5775.99721,1644235199999,245786629.1804202,164437,2869.97615,122109922.9364623,0
1644235200000,42720.03,43895.02,42490.02,43835.59,11355.37938,1644249599999,490202925.96490145,312863,5812.22903,251035231.73701072,0
1644249600000,43835.59,44500.5,43484.91,44252.8,12059.29967,1644263999999,530557593.2059196,336451,6226.22912,274082712.8536086,0
1644264000000,44252.31,44438.93,43742.9,43839.99,6039.72101,1644278399999,265959425.5476302,186797,2949.53629,129907609.5394573,0
1644278400000,43839.99,44185.0,43555.72,44178.57,6089.41865,1644292799999,267408192.13933367,153283,2854.33173,125374367.4744333,0
1644292800000,44178.57,45492.0,44073.73,44855.0,12482.11456,1644307199999,558817035.8696836,339602,6300.45062,281991958.6647648,0
1644307200000,44855.0,44919.77,43520.96,43988.3,16705.18579,1644321599999,734835694.1788716,416911,8615.42833,378751336.8682453,0
1644321600000,43988.3,43988.31,42854.81,43429.31,12432.46818,1644335999999,539485741.3160622,320731,6560.03316,284629374.40866953,0
1644336000000,43429.32,43685.2,42666.0,42998.65,9095.17318,1644350399999,392023865.8016495,218866,4474.87619,192965593.6888336,0
1644350400000,43000.53,44393.36,42938.36,44042.99,8075.93351,1644364799999,354915442.1921331,203957,4198.97334,184465991.3610566,0
1644364800000,44043.0,44341.88,43117.92,43343.28,6322.35073,1644379199999,276450208.2347686,174340,2783.34117,121689015.0701195,0
1644379200000,43343.28,43918.52,43125.0,43807.75,4631.70351,1644393599999,201755910.4170616,145584,2185.23056,95193632.4231098,0
1644393600000,43807.75,43939.0,43181.91,43715.45,5258.09575,1644407999999,228917793.1374782,166085,2627.75333,114421240.4022989,0
1644408000000,43715.46,44471.4,43617.61,43867.63,7811.59416,1644422399999,344235114.869998,234286,4041.05044,178078895.8731066,0
1644422400000,43867.63,44700.0,43579.66,44463.43,6189.45543,1644436799999,273453590.1753975,201599,3375.17549,149157990.708876,0
1644436800000,44466.23,44799.0,44189.0,44372.72,4214.96771,1644451199999,187687522.3083956,144501,2103.05009,93669937.9343313,0
1644451200000,44372.71,44400.0,43542.14,43775.42,5357.42965,1644465599999,235975407.71427673,152584,2369.79482,104395513.963631,0
1644465600000,43775.42,44131.6,43575.22,44092.42,3346.73043,1644479999999,146779687.4191041,116598,1542.0942,67639063.059431,0
1644480000000,44092.43,45177.96,44055.86,44834.09,7254.84317,1644494399999,323553393.8502862,214208,3722.32372,166088150.4339139,0
1644494400000,44834.09,45669.71,43174.01,44947.1,24969.59606,1644508799999,1107931267.0081875,533609,12699.16764,564041297.8644867,0
1644508800000,44947.12,45821.0,44341.07,44373.97,13381.10677,1644523199999,604255434.2721639,313659,6228.29343,281304077.23808485,0
1644523200000,44373.95,44601.14,43333.42,43495.44,8047.58483,1644537599999,353693182.9587644,210825,3761.44864,165403793.3081728,0
1644537600000,43495.44,43749.86,42600.0,43343.71,10110.9273,1644551999999,436271544.3819544,220476,4917.68704,212222198.41425768,0
1644552000000,43342.92,43416.22,42814.23,43359.25,3941.73806,1644566399999,169980157.5061891,120019,1892.99568,81642162.6125575,0
1644566400000,43359.24,43600.0,42851.0,43357.53,5475.47369,1644580799999,237471193.6372958,153831,2756.50931,119546056.4539274,0
1644580800000,43357.53,43920.0,43253.31,43669.01,7581.1017,1644595199999,330730674.65286887,227148,3743.09878,163309961.9342893,0
1644595200000,43669.02,43767.16,42050.0,42742.63,10610.87665,1644609599999,455785591.6325609,258056,5142.53176,221026353.37016472,0
1644609600000,42742.63,42865.58,41938.51,42373.73,7255.0513,1644623999999,307627606.6950842,189824,3610.94658,153167181.2444462,0
1644624000000,42373.73,42485.66,42156.99,42288.46,3288.29465,1644638399999,139203096.1200626,112204,1566.24784,66303490.4522114,0
1644638400000,42288.45,42428.3,41688.88,42103.94,4367.69845,1644652799999,183946909.7888454,146418,2000.73313,84261753.8577538,0
1644652800000,42103.94,42459.06,41888.82,42406.48,3812.64672,1644667199999,161108577.8726292,132844,1936.55998,81850387.9260105,0
1644667200000,42406.48,42445.85,41800.13,42123.93,4622.69088,1644681599999,194635869.2981106,140099,2219.76027,93448449.9203478,0
1644681600000,42123.92,43079.49,41995.2,42662.47,6078.0721,1644695999999,259271023.2410526,163282,3101.31646,132292106.6643667,0
1644696000000,42662.47,42752.99,41700.0,42217.87,4387.45401,1644710399999,184970528.40302408,135475,1989.98554,83905466.6085035,0
1644710400000,42217.87,42508.47,42057.26,42230.0,2330.39143,1644724799999,98557847.1681923,78584,1140.43345,48231699.528692,0
1644724800000,42229.99,42490.01,42119.35,42412.4,1777.84404,1644739199999,75226156.5375976,70506,845.48167,35781285.8520639,0
1644739200000,42412.39,42654.64,42243.48,42470.73,2634.53051,1644753599999,111881261.0539337,95938,1251.08222,53139279.3156751,0
1644753600000,42470.72,42760.0,42138.17,42559.97,3618.82766,1644767999999,153832299.0284384,117491,1712.03243,72776722.4224008,0
1644768000000,42559.97,42580.0,41870.0,42031.16,4470.06705,1644782399999,188490920.7294135,148526,2041.72397,86095919.3853831,0
1644782400000,42031.17,42497.85,41929.42,42053.66,2900.42044,1644796799999,122544827.135381,113853,1342.37928,56716679.5555148,0
1644796800000,42053.65,42180.04,41550.56,41916.43,5168.08194,1644811199999,216216464.07335487,136051,2452.45434,102606548.4128839,0
1644811200000,41916.42,42368.21,41734.7,42314.42,3722.30411,1644825599999,156437298.9180305,112196,1747.27901,73448303.0100861,0
1644825600000,42314.42,42415.0,41922.48,42117.87,4919.49954,1644839999999,207413524.6722338,124531,2334.25128,98393147.6688146,0
1644840000000,42112.71,42842.4,41961.13,42584.97,8465.74177,1644854399999,359691647.8575838,211087,4321.76386,183602750.9373784,0
1644854400000,42584.97,42818.35,41803.17,42119.31,7727.34218,1644868799999,327327983.6295296,169488,3956.09924,167497458.4563302,0
1644868800000,42119.31,42800.0,41933.95,42535.94,4007.16106,1644883199999,169840912.2938536,114269,2100.91899,89050442.6804818,0
1644883200000,42535.94,43700.0,42427.03,43567.76,7369.37671,1644897599999,318949869.1899314,183781,3737.99582,161721402.898171,0
1644897600000,43567.75,43781.97,43397.1,43691.57,4329.57517,1644911999999,188743902.1129321,120147,1999.58108,87172210.3692822,0
1644912000000,43691.57,44425.85,43608.67,44233.6,9378.32292,1644926399999,413017570.8880061,209285,4777.78293,210434308.6252416,0
1644926400000,44233.6,44500.0,44024.03,44198.96,7094.5811,1644940799999,313962571.3642872,170640,3523.2164,155933022.7764577,0
1644940800000,44198.97,44259.37,43846.07,43993.95,4915.19058,1644955199999,216480900.18573913,155783,2374.11315,104570181.0254739,0
1644955200000,43993.94,44751.4,43941.28,44544.86,5008.14928,1644969599999,221701119.88476312,151058,2767.63496,122532275.5182189,0
1644969600000,44544.85,44549.97,43877.18,43971.26,4792.55593,1644983999999,211373677.30805752,135939,2281.66616,100642269.4216144,0
1644984000000,43971.27,44191.77,43673.92,44184.2,3811.49504,1644998399999,167484497.2364584,115065,1860.90167,81766178.2460389,0
1644998400000,44184.19,44327.55,43876.0,44173.15,3718.85182,1645012799999,164151919.8891753,118494,1797.10887,79322287.5709642,0
1645012800000,44173.15,44214.11,43307.0,43598.63,7100.1711,1645027199999,310335390.031405,209438,3639.7808,159094680.8657133,0
1645027200000,43598.62,44344.64,43350.0,44220.0,6131.78678,1645041599999,268984032.0721642,148322,3125.72708,137131669.0472151,0
1645041600000,44219.99,44376.58,43823.09,43873.56,2917.01203,1645055999999,128643985.7645849,96487,1401.51079,61816387.8650413,0
1645056000000,43873.56,44164.71,43575.04,43583.05,3545.31414,1645070399999,155755981.8932358,105434,1525.85432,67034144.0704113,0
1645070400000,43580.0,43950.0,43350.0,43919.46,4058.38755,1645084799999,177067677.8933175,108569,1755.1878,76621755.5514921,0
1645084800000,43919.46,44022.36,42900.0,43164.05,7089.09929,1645099199999,306963584.0871718,171078,3378.08003,146279636.4110464,0
1645099200000,43164.05,43340.65,41700.0,41925.44,12817.3617,1645113599999,542633475.3723159,255534,5847.8945,247628435.7786571,0
1645113600000,41925.44,42111.0,40750.02,41201.62,11025.4262,1645127999999,457133455.632301,236533,5070.50281,210363354.02636608,0
1645128000000,41204.22,41204.22,40073.21,40515.7,8710.40606,1645142399999,353845988.06972486,190510,3891.08656,158110883.9438854,0
1645142400000,40515.71,40950.0,40300.0,40691.98,5300.41799,1645156799999,215339173.53838193,127103,2458.45802,99879685.4560528,0
1645156800000,40691.97,40780.64,40493.31,40665.81,3464.12026,1645171199999,140827696.8080798,122766,1542.68099,62718259.3129257,0
1645171200000,40665.81,40959.88,40101.01,40178.94,5962.75694,1645185599999,242048089.33755648,171925,2735.21235,111030627.5762978,0
1645185600000,40178.95,40799.0,39616.72,39832.03,15730.488,1645199999999,631688498.1027308,278905,7222.7562,290109680.9754849,0
1645200000000,39832.02,40438.27,39450.0,40216.8,9738.09073,1645214399999,389724139.55922115,212854,4831.0279,193459608.0190928,0
1645214400000,40216.79,40286.09,39711.31,39974.44,3650.04849,1645228799999,145994768.6067861,112329,1818.93218,72755211.0740985,0
1645228800000,39974.45,40307.22,39915.89,40125.12,2584.5293,1645243199999,103737820.2391947,86040,1224.50226,49154144.2923016,0
1645243200000,40125.13,40444.32,40060.88,40263.71,2279.67412,1645257599999,91779945.3090901,86455,1118.62258,45040762.2779619,0
1645257600000,40263.7,40301.11,39648.6,39842.54,4264.32645,1645271999999,170186841.5312737,126365,1779.41982,71019152.8134612,0
1645272000000,39842.53,40076.94,39639.03,39969.93,3923.19584,1645286399999,156404629.646138,121470,1934.14735,77118996.1700132,0
1645286400000,39969.92,40345.62,39850.0,39974.66,3240.99581,1645300799999,129921642.0562114,100687,1575.33128,63166577.820873,0
1645300800000,39974.66,40140.0,39800.0,40079.17,1749.33358,1645315199999,69929757.2827613,65636,742.95171,29710210.2571921,0
1645315200000,40079.17,40125.44,39700.0,39794.59,2330.8553,1645329599999,92987750.4169402,77682,976.05096,38944174.4995481,0
1645329600000,39794.59,39843.59,38581.1,38796.64,9438.50276,1645343999999,369249416.94839126,187956,4162.45003,162779053.7407653,0
1645344000000,38796.63,38836.18,38000.0,38343.99,9315.50139,1645358399999,356831167.3456214,195581,4118.16574,157739522.2869858,0
1645358400000,38343.99,38616.0,38022.0,38335.04,4624.96929,1645372799999,177049796.6135384,131738,2248.23115,86077757.8535688,0
1645372800000,38337.2,38507.31,38180.1,38397.22,2783.66492,1645387199999,106775884.3689786,93231,1399.61375,53692786.5481343,0
1645387200000,38397.22,38979.12,38048.49,38386.89,4945.79645,1645401599999,190322585.75840968,125047,2433.74229,93663871.520156,0
1645401600000,38386.89,39388.0,38182.98,38919.25,6481.37951,1645415999999,252227733.8145952,145388,3356.34753,130620627.6597805,0
1645416000000,38919.25,39494.35,38909.26,39294.07,4179.79433,1645430399999,163887621.1417633,109622,2217.98812,86961306.1693944,0
1645430400000,39294.06,39362.15,37348.49,37577.33,10358.56868,1645444799999,397161020.2722665,219724,4693.33479,179896948.2501904,0
1645444800000,37576.1,39283.07,37213.63,38827.94,17003.85957,1645459199999,648884086.0100392,335558,8623.67609,329252375.7566885,0
1645459200000,38827.93,39141.41,37500.0,38135.21,12272.80546,1645473599999,468752163.2148024,256690,5944.96769,227068841.1414926,0
1645473600000,38135.2,38448.27,36800.0,37008.16,12051.27741,1645487999999,451114696.4082941,285308,5780.82136,216472217.29833087,0
1645488000000,37008.16,37468.35,36350.0,36591.06,11180.78409,1645502399999,412394468.1671104,225980,5281.44066,194904101.98831192,0
1645502400000,36591.06,37250.23,36515.87,36771.66,8523.06137,1645516799999,313424657.9698938,184536,4290.1134,157817114.7728619,0
1645516800000,36771.65,37865.0,36756.53,37519.48,8567.41295,1645531199999,319882709.77487606,198421,4538.38634,169490331.8136565,0
1645531200000,37519.47,38298.48,37274.38,37759.9,11164.11113,1645545599999,421830061.1556292,244809,5723.27881,216244339.32189873,0
1645545600000,37759.9,38169.08,37380.0,38065.32,9337.43038,1645559999999,352318806.5535451,215898,4839.52516,182639020.1698254,0
1645560000000,38065.32,38429.0,37755.01,38230.33,5013.14597,1645574399999,190777527.133863,142883,2649.99138,100853218.858752,0
1645574400000,38230.33,38354.56,37528.33,37750.67,5041.08267,1645588799999,191262471.0266668,134720,2406.06045,91299932.8611373,0
1645588800000,37750.66,38213.11,37712.93,38151.17,4692.47418,1645603199999,178354461.9499588,133428,2405.66373,91436074.3725883,0
1645603200000,38151.16,39125.47,38081.12,38782.91,8941.95274,1645617599999,346197887.9862814,194202,4661.98062,180459070.2483974,0
1645617600000,38782.91,39249.93,38450.0,38512.51,8262.37861,1645631999999,320634916.1827609,183085,4319.86774,167648221.5350391,0
1645632000000,38512.51,38780.0,37536.0,37615.81,9521.08684,1645646399999,363074514.270396,206616,4292.81701,163802775.4927778,0
1645646400000,37615.81,37796.36,37036.79,37250.01,7101.75696,1645660799999,265962435.8238732,178821,3363.56625,125993867.5218918,0
1645660800000,37250.02,37427.81,34720.53,34936.89,21666.07603,1645675199999,778418005.7771953,480164,9156.74324,329038182.6670324,0
1645675200000,34936.9,35515.83,34322.28,35312.05,26065.63785,1645689599999,908076021.6470528,512650,13228.18527,461001524.6922836,0
1645689600000,35312.04,35885.0,34818.09,35442.22,19463.61471,1645703999999,687611642.3444561,379611,10188.30486,359863499.33301073,0
1645704000000,35442.23,36100.0,35035.0,35919.96,18084.928,1645718399999,642664593.9645885,383590,9169.47702,325819815.15709686,0
1645718400000,35919.96,37366.36,35721.96,37300.0,16813.29053,1645732799999,611514605.4988295,372721,8454.66045,307663552.8758322,0
1645732800000,37300.0,39843.0,37286.02,38327.21,18382.74746,1645747199999,706822522.7773659,494044,9905.76056,380990295.00085133,0
1645747200000,38328.68,39030.01,38138.54,38923.36,8429.24948,1645761599999,325443641.181249,219721,4237.41124,163623259.3406158,0
1645761600000,38923.37,38942.46,38291.61,38466.24,7750.77677,1645775999999,299059733.3540692,180259,4432.01665,170943634.5824172,0
1645776000000,38466.25,38876.91,38014.37,38745.01,10204.21877,1645790399999,392108156.0654504,249279,5633.68801,216416278.5711814,0
1645790400000,38745.0,39683.53,38700.0,39410.92,15915.93241,1645804799999,623832718.0299897,361214,8267.33622,324036586.0060439,0
1645804800000,39415.46,39588.82,38537.91,38676.14,8447.04822,1645819199999,329390877.996888,209673,4295.02701,167503573.9389309,0
1645819200000,38676.13,39600.0,38601.0,39219.17,5827.3456,1645833599999,228054453.6550227,188412,3038.53676,118913325.3904393,0
1645833600000,39219.16,40348.45,39076.14,39390.33,7233.92452,1645847999999,286837819.4926371,214306,3781.48842,150068093.5097597,0
1645848000000,39390.33,39468.73,38910.11,39200.0,3896.27291,1645862399999,152659686.2580088,146403,2108.87939,82626486.394651,0
1645862400000,39200.0,39546.0,38573.18,38928.21,5787.64974,1645876799999,225488212.8406214,173655,2600.74974,101371051.1076236,0
1645876800000,38928.22,39378.6,38772.15,39215.66,4603.87506,1645891199999,180147805.82099313,142268,2149.42955,84118754.1523126,0
1645891200000,39215.66,39440.0,38823.08,39254.12,3858.90802,1645905599999,151122057.1140539,122854,2017.74944,79046214.4499279,0
1645905600000,39254.12,39700.0,38911.0,39116.72,3980.62655,1645919999999,156366138.1680658,124771,2000.63942,78621638.366542,0
1645920000000,39116.73,39256.58,38189.19,38606.81,5718.57932,1645934399999,220759800.5478001,156133,2622.83065,101263313.4213708,0
1645934400000,38606.8,38875.99,38458.8,38790.93,2804.70811,1645948799999,108501700.9951374,92602,1333.52377,51588793.9462772,0
1645948800000,38790.92,39548.17,38621.57,39479.8,5715.77884,1645963199999,223690007.24654567,146972,2968.39761,116204701.1756096,0
1645963200000,39479.8,39855.7,38565.14,39357.03,10874.89378,1645977599999,426366396.5181704,278688,5455.48925,214016612.6040194,0
1645977600000,39357.03,39450.94,37500.0,37606.49,7929.41099,1645991999999,305485983.34188247,221475,3304.365,127509975.4492592,0
1645992000000,37604.4,38299.39,37000.0,37699.07,13186.07615,1646006399999,495708814.23686594,369883,6104.64452,229558293.7328183,0
1646006400000,37699.08,38483.53,37450.17,37793.8,6810.98035,1646020799999,258008323.94168192,179424,3299.51715,124982152.4976426,0
1646020800000,37793.8,38478.28,37451.56,38347.58,6443.46493,1646035199999,244708191.5790354,184760,3280.03337,124580996.0172666,0
1646035200000,38347.58,38672.96,38088.71,38333.65,5955.76279,1646049599999,228380316.7287629,177849,2933.56669,112496160.2319399,0
1646049600000,38333.65,40898.0,37934.89,40824.96,21844.85641,1646063999999,862761554.0959798,464997,11686.26742,462296108.4101077,0
1646064000000,40824.96,41463.41,40693.18,41329.44,14814.15253,1646078399999,608482997.2210307,355895,7664.92086,314899994.5425569,0
1646078400000,41329.44,44225.84,41248.41,43160.0,18076.42157,1646092799999,772818842.6024944,568162,9679.47529,413881250.30394447,0
1646092800000,43160.0,43750.0,42855.2,43147.71,9905.06568,1646107199999,428542551.98649126,291891,5105.8292,220895810.28680912,0
1646107200000,43147.71,43562.35,43040.15,43492.96,5673.12384,1646121599999,245697976.98665127,181643,2850.06436,123448591.6719647,0
1646121600000,43492.96,43887.0,42809.98,43609.96,9959.40661,1646135999999,432367123.3034768,294441,4847.34184,210531816.58076712,0
1646136000000,43609.96,44949.0,43350.0,43643.69,21058.89224,1646150399999,931587371.9479553,615700,10338.24418,457147289.44794446,0
1646150400000,43643.69,44078.65,43111.46,43719.49,8785.545,1646164799999,383132213.9036219,287001,4555.88355,198691907.267085,0
1646164800000,43719.49,44506.65,43684.16,44421.2,6361.06536,1646179199999,280283785.56612355,196195,3240.17772,142805047.753904,0
1646179200000,44421.2,44750.0,43819.97,44324.65,9115.71853,1646193599999,403058288.2048112,259192,4730.73273,209198813.3341171,0
1646193600000,44324.64,44534.79,43653.63,43973.09,7184.41025,1646207999999,317041059.1783899,218465,3499.67334,154465430.4635684,0
1646208000000,43973.09,44341.25,43738.27,44103.28,7152.87993,1646222399999,314975098.86950994,236753,3363.84133,148167808.4448183,0
1646222400000,44103.29,45400.0,43334.09,44126.52,21359.60222,1646236799999,945474885.3517581,555253,10651.5707,471944540.82186735,0
1646236800000,44126.51,44498.02,43433.0,43704.42,8477.12281,1646251199999,372786940.3720724,229828,4136.21047,181874332.28332752,0
1646251200000,43704.41,44380.0,43681.3,43892.98,4492.91707,1646265599999,197456676.3120828,153640,2242.08453,98521428.6979275,0
1646265600000,43892.99,44063.15,43193.52,43305.77,7348.58337,1646279999999,320575344.0171302,199926,3707.23987,161698061.8929334,0
1646280000000,43305.76,43696.83,42915.06,43477.05,5660.75266,1646294399999,245274298.09863472,173683,2757.24637,119501886.3809343,0
1646294400000,43477.04,43621.22,43064.46,43382.23,5817.41058,1646308799999,252169442.50458753,173087,2893.53013,125418737.714424,0
1646308800000,43382.23,44101.12,42348.56,42547.34,15475.0994,1646323199999,669974630.9274135,334748,7293.95082,315804261.1692998,0
1646323200000,42547.34,42750.0,42055.64,42226.74,10016.31451,1646337599999,424655731.3735244,230703,4496.83671,190663544.155376,0
1646337600000,42226.74,42703.65,41832.28,42454.0,6622.44969,1646351999999,279502651.0038976,177173,3289.59723,138883450.8982646,0
1646352000000,42454.0,42527.3,41069.91,41449.94,10458.06502,1646366399999,434778679.930448,231151,4540.24455,188775725.72000447,0
1646366400000,41449.93,41499.48,41100.0,41436.98,5420.09009,1646380799999,224014088.03749087,125458,2687.592,111068043.1518668,0
1646380800000,41436.98,41904.88,40863.01,41662.07,9526.57356,1646395199999,395381539.2089902,228943,4800.62008,199298506.9465054,0
1646395200000,41662.06,41833.0,40550.04,40694.32,13689.02138,1646409599999,562669255.8195004,300782,6640.55758,272988115.343935,0
1646409600000,40694.32,40958.66,39665.72,39782.13,10513.61893,1646423999999,425509850.0836265,266998,4937.5341,200036937.09800327,0
1646424000000,39782.13,39879.48,38550.0,39148.66,12357.316,1646438399999,484647857.63941294,311734,5716.07492,224274047.0358677,0
1646438400000,39148.65,39197.94,38564.04,39050.62,7175.73335,1646452799999,279429903.0921657,191979,3408.39479,132735491.2842547,0
1646452800000,39050.61,39140.51,38407.59,39016.73,5018.80536,1646467199999,195366351.95868793,143539,2563.07619,99789084.7556816,0
1646467200000,39016.74,39294.47,38784.69,39129.59,5153.17248,1646481599999,201281681.8446747,149611,2455.15833,95911542.0761549,0
1646481600000,39129.58,39371.15,38889.75,39160.01,4387.08916,1646495999999,171533587.3590366,140872,2078.16495,81265626.4990263,0
1646496000000,39160.0,39613.24,39122.33,39433.71,5368.18462,1646510399999,211513086.88479927,154110,2708.20628,106695214.863722,0
1646510400000,39433.71,39583.66,39281.23,39397.96,3260.14844,1646524799999,128565323.9486293,99616,1633.6138,64423241.4637257,0
1646524800000,39397.97,39693.87,39275.0,39300.54,3150.76731,1646539199999,124366985.1897736,97617,1500.69671,59239874.6923612,0
1646539200000,39300.53,39656.89,38814.73,39387.57,5535.09217,1646553599999,217544100.0161119,143652,2648.77512,104125787.9033238,0
1646553600000,39387.56,39387.57,38088.57,38352.48,9928.79688,1646567999999,383026246.06787694,239990,4613.20695,177910584.5345873,0
1646568000000,38352.48,39056.16,38296.12,38862.61,7071.5964,1646582399999,273766664.1484595,176186,3605.83953,139616629.4615793,0
1646582400000,38862.62,39368.4,38518.56,38670.66,5865.66309,1646596799999,228731390.0925372,153034,2918.12221,113831329.8640874,0
1646596800000,38670.65,39273.79,38127.0,38420.81,8125.34573,1646611199999,314822624.1144596,175873,3768.52315,146017038.4405782,0
1646611200000,38420.8,38555.85,37578.03,37869.45,10970.36124,1646625599999,417697255.0461017,248593,5197.74994,197968659.3501335,0
1646625600000,37869.46,38247.48,37760.08,37895.24,5537.27588,1646639999999,210561749.2301878,140475,2973.68449,113072559.7388615,0
1646640000000,37895.24,38399.54,37649.46,38337.05,7208.81739,1646654399999,274698322.98642087,177369,3554.79643,135452226.0657071,0
1646654400000,38337.05,39285.0,38337.05,39071.48,12941.62206,1646668799999,503223641.2972059,292653,6585.72879,256095610.7022512,0
1646668800000,39071.49,39547.57,37192.78,37308.94,16135.35156,1646683199999,618628670.8864099,347021,7477.43633,286766314.6325478,0
1646683200000,37308.94,38517.82,37155.0,37988.0,11200.68746,1646697599999,424552522.2552124,249930,5852.10137,221748296.2776772,0
1646697600000,37988.01,38972.08,37867.65,38695.87,8258.29547,1646711999999,317146571.0631805,187758,4202.95064,161412789.9031293,0
1646712000000,38696.56,38831.7,38001.0,38547.79,7602.81674,1646726399999,291957663.0314512,179841,3839.1153,147422743.4573479,0
1646726400000,38547.79,39186.58,38460.28,38983.05,8572.44337,1646740799999,333208512.5830244,206086,4560.69398,177276872.7334084,0
1646740800000,38983.05,39226.99,38307.07,38658.34,13115.84878,1646755199999,508583256.2758423,279320,6458.40621,250425055.4374725,0
1646755200000,38658.34,39362.08,38139.84,38764.88,13936.82276,1646769599999,540612507.3231697,287923,6960.08939,269973799.7468454,0
1646769600000,38764.87,38897.68,38388.73,38730.63,4096.83926,1646783999999,158144204.5276774,130200,1942.81809,75005042.3158867,0
1646784000000,38730.63,41448.84,38656.45,41217.73,15046.79735,1646798399999,600699078.0668098,310618,8052.47967,321529547.4914239,0
1646798400000,41217.73,41884.0,41217.72,41791.1,12529.14324,1646812799999,520571360.774314,272422,6729.1516,279598460.9872101,0
1646812800000,41791.1,42438.81,41626.28,42151.66,12223.35193,1646827199999,514327377.1799757,278165,6184.06449,260220830.6765148,0
1646827200000,42151.65,42594.06,41626.86,42520.99,13744.13345,1646841599999,578907849.4135453,304145,6914.37393,291292251.65644,0
1646841600000,42520.99,42558.96,41773.19,42204.65,8531.43225,1646855999999,359715596.6389456,242208,4136.0934,174350461.7001996,0
